HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N1.HOG0000010	OG0000002	n219		DELA.g3660			MVUL.evm.TU.MV003014570, MVUL.evm.TU.MV004011040, MVUL.evm.TU.MV004014780, MVUL.evm.TU.MV014010120, MVUL.evm.TU.MV024007900, MVUL.evm.TU.MV025003160			
N1.HOG0000011	OG0000003	n0			EAND.evm.TU.Chr10.1409, EAND.evm.TU.Chr10.1410		MVUL.evm.TU.MV002008780, MVUL.evm.TU.MV004013130, MVUL.evm.TU.MV004014020, MVUL.evm.TU.MV004014830, MVUL.evm.TU.MV004014920, MVUL.evm.TU.MV004014930, MVUL.evm.TU.MV004014960, MVUL.evm.TU.MV004015010, MVUL.evm.TU.MV004015110, MVUL.evm.TU.MV004015120, MVUL.evm.TU.MV004015150, MVUL.evm.TU.MV004015190, MVUL.evm.TU.MV004015220, MVUL.evm.TU.MV004015320, MVUL.evm.TU.MV004015490, MVUL.evm.TU.MV004015500, MVUL.evm.TU.MV004015520, MVUL.evm.TU.MV004015530, MVUL.evm.TU.MV004015540, MVUL.evm.TU.MV004015560, MVUL.evm.TU.MV004015590, MVUL.evm.TU.MV004015600, MVUL.evm.TU.MV004015640, MVUL.evm.TU.MV004015670, MVUL.evm.TU.MV004015680, MVUL.evm.TU.MV004015730, MVUL.evm.TU.MV004015740, MVUL.evm.TU.MV004016030, MVUL.evm.TU.MV004016060, MVUL.evm.TU.MV004016230, MVUL.evm.TU.MV004016250, MVUL.evm.TU.MV004016290, MVUL.evm.TU.MV004016300, MVUL.evm.TU.MV004016320, MVUL.evm.TU.MV004016340, MVUL.evm.TU.MV004016350, MVUL.evm.TU.MV004016450, MVUL.evm.TU.MV004016560, MVUL.evm.TU.MV004016570, MVUL.evm.TU.MV004016580, MVUL.evm.TU.MV005001120, MVUL.evm.TU.MV005001130, MVUL.evm.TU.MV005001380, MVUL.evm.TU.MV006000580, MVUL.evm.TU.MV008000110, MVUL.evm.TU.MV008000120, MVUL.evm.TU.MV008000140, MVUL.evm.TU.MV008000150, MVUL.evm.TU.MV008000160, MVUL.evm.TU.MV008000170, MVUL.evm.TU.MV008000180, MVUL.evm.TU.MV008000190, MVUL.evm.TU.MV008000370, MVUL.evm.TU.MV008000380, MVUL.evm.TU.MV008000400, MVUL.evm.TU.MV008000410, MVUL.evm.TU.MV008000420, MVUL.evm.TU.MV008000600, MVUL.evm.TU.MV008000680, MVUL.evm.TU.MV008000690, MVUL.evm.TU.MV008000700, MVUL.evm.TU.MV008000710, MVUL.evm.TU.MV008000720, MVUL.evm.TU.MV008000810, MVUL.evm.TU.MV008000840, MVUL.evm.TU.MV008000850, MVUL.evm.TU.MV008000860, MVUL.evm.TU.MV008000880, MVUL.evm.TU.MV008000960, MVUL.evm.TU.MV008001010, MVUL.evm.TU.MV008001020, MVUL.evm.TU.MV008001030, MVUL.evm.TU.MV008001040, MVUL.evm.TU.MV008001050, MVUL.evm.TU.MV008001060, MVUL.evm.TU.MV008001100, MVUL.evm.TU.MV008001110, MVUL.evm.TU.MV008001160, MVUL.evm.TU.MV008001170, MVUL.evm.TU.MV008001180, MVUL.evm.TU.MV008001190, MVUL.evm.TU.MV008001200, MVUL.evm.TU.MV008001210, MVUL.evm.TU.MV008001270, MVUL.evm.TU.MV008001290, MVUL.evm.TU.MV008001310, MVUL.evm.TU.MV008002320, MVUL.evm.TU.MV008002330, MVUL.evm.TU.MV008002470, MVUL.evm.TU.MV014001210, MVUL.evm.TU.MV014010550, MVUL.evm.TU.MV014010590, MVUL.evm.TU.MV014010710, MVUL.evm.TU.MV014010720, MVUL.evm.TU.MV014010850, MVUL.evm.TU.MV014010860, MVUL.evm.TU.MV014010950, MVUL.evm.TU.MV014011360, MVUL.evm.TU.MV018003420, MVUL.evm.TU.MV020001280, MVUL.evm.TU.MV021005550, MVUL.evm.TU.MV021008020, MVUL.evm.TU.MV021008030, MVUL.evm.TU.MV021008080, MVUL.evm.TU.MV021008110, MVUL.evm.TU.MV021008140, MVUL.evm.TU.MV023003510, MVUL.evm.TU.MV023005030, MVUL.evm.TU.MV023005040, MVUL.evm.TU.MV023005070, MVUL.evm.TU.MV023005150, MVUL.evm.TU.MV023005160, MVUL.evm.TU.MV023005180, MVUL.evm.TU.MV023005190, MVUL.evm.TU.MV023005210, MVUL.evm.TU.MV023006630, MVUL.evm.TU.MV023006650, MVUL.evm.TU.MV023006660, MVUL.evm.TU.MV023006790, MVUL.evm.TU.MV023006800, MVUL.evm.TU.MV023006810, MVUL.evm.TU.MV023007060, MVUL.evm.TU.MV023007070, MVUL.evm.TU.MV023007360, MVUL.evm.TU.MV023007370, MVUL.evm.TU.MV023007380, MVUL.evm.TU.MV023007460, MVUL.evm.TU.MV026001700, MVUL.evm.TU.MV027000020, MVUL.evm.TU.MV029000910, MVUL.evm.TU.MV029001020, MVUL.evm.TU.MV029001310, MVUL.evm.TU.MV029003260, MVUL.evm.TU.MV032002240, MVUL.evm.TU.MV035008870, MVUL.evm.TU.MV035008920, MVUL.evm.TU.MV043000010, MVUL.evm.TU.MV043000110, MVUL.evm.TU.MV043000130, MVUL.evm.TU.MV043000170, MVUL.evm.TU.MV043000180, MVUL.evm.TU.MV043000200, MVUL.evm.TU.MV043000210, MVUL.evm.TU.MV043000220, MVUL.evm.TU.MV043000300, MVUL.evm.TU.MV043000310, MVUL.evm.TU.MV043000320, MVUL.evm.TU.MV043000370, MVUL.evm.TU.MV043000380, MVUL.evm.TU.MV043000570, MVUL.evm.TU.MV043000610, MVUL.evm.TU.MV043000620, MVUL.evm.TU.MV045000050, MVUL.evm.TU.MV045000090, MVUL.evm.TU.MV045000100, MVUL.evm.TU.MV045000120, MVUL.evm.TU.MV045000140, MVUL.evm.TU.MV045000190, MVUL.evm.TU.MV045000200, MVUL.evm.TU.MV045000290, MVUL.evm.TU.MV045000320, MVUL.evm.TU.MV045000340, MVUL.evm.TU.MV045000350, MVUL.evm.TU.MV050000010, MVUL.evm.TU.MV050000020, MVUL.evm.TU.MV050000030, MVUL.evm.TU.MV050000040, MVUL.evm.TU.MV050000050, MVUL.evm.TU.MV050000060, MVUL.evm.TU.MV050000070, MVUL.evm.TU.MV050000080, MVUL.evm.TU.MV050000090, MVUL.evm.TU.MV050000100, MVUL.evm.TU.MV050000140, MVUL.evm.TU.MV050000360, MVUL.evm.TU.MV050000380, MVUL.evm.TU.MV050000400, MVUL.evm.TU.MV065000020, MVUL.evm.TU.MV065000200, MVUL.evm.TU.MV065000210, MVUL.evm.TU.MV069000010, MVUL.evm.TU.MV069000030, MVUL.evm.TU.MV069000050, MVUL.evm.TU.MV069000140, MVUL.evm.TU.MV086000010, MVUL.evm.TU.MV086000020, MVUL.evm.TU.MV086000040, MVUL.evm.TU.MV086000090, MVUL.evm.TU.MV087000100, MVUL.evm.TU.MV087000110, MVUL.evm.TU.MV087000120, MVUL.evm.TU.MV087000130, MVUL.evm.TU.MV087000140, MVUL.evm.TU.MV087000150, MVUL.evm.TU.MV090000050, MVUL.evm.TU.MV090000120, MVUL.evm.TU.MV090000130, MVUL.evm.TU.MV097000010, MVUL.evm.TU.MV097000090, MVUL.evm.TU.MV113000090, MVUL.evm.TU.MV113000100, MVUL.evm.TU.MV113000120, MVUL.evm.TU.MV129000050, MVUL.evm.TU.MV129000060, MVUL.evm.TU.MV203000010, MVUL.evm.TU.MV203000020	NNAJ.FUN_026040, NNAJ.FUN_035678, NNAJ.FUN_040097		
N1.HOG0000012	OG0000004	n0		DELA.g5049	EAND.evm.TU.Chr05.213, EAND.evm.TU.Chr05.216, EAND.evm.TU.Chr05.217, EAND.evm.TU.Chr05.220, EAND.evm.TU.Chr05.229, EAND.evm.TU.Chr05.231, EAND.evm.TU.Chr05.232, EAND.evm.TU.Chr05.233, EAND.evm.TU.Chr05.234, EAND.evm.TU.Chr05.236, EAND.evm.TU.Chr05.239, EAND.evm.TU.Chr05.242, EAND.evm.TU.Chr05.244, EAND.evm.TU.Chr05.245, EAND.evm.TU.Chr05.250, EAND.evm.TU.Chr05.252, EAND.evm.TU.Chr05.255, EAND.evm.TU.Chr05.256, EAND.evm.TU.Chr05.261, EAND.evm.TU.Chr05.263, EAND.evm.TU.Chr05.264, EAND.evm.TU.Chr05.265, EAND.evm.TU.Chr05.266, EAND.evm.TU.Chr05.269, EAND.evm.TU.Chr05.270, EAND.evm.TU.Chr05.273, EAND.evm.TU.Chr05.274, EAND.evm.TU.Chr05.275, EAND.evm.TU.Chr05.276, EAND.evm.TU.Chr05.284, EAND.evm.TU.Chr05.291, EAND.evm.TU.Chr05.296, EAND.evm.TU.Chr05.297, EAND.evm.TU.Chr05.299, EAND.evm.TU.Chr05.301, EAND.evm.TU.ctg1224.1, EAND.evm.TU.ctg1366.1, EAND.evm.TU.ctg1385.5, EAND.evm.TU.ctg1552.1, EAND.evm.TU.ctg1678.1, EAND.evm.TU.ctg1756.3, EAND.evm.TU.ctg1819.1, EAND.evm.TU.ctg1843.3, EAND.evm.TU.ctg2208.2, EAND.evm.TU.ctg2300.1, EAND.evm.TU.ctg2300.3, EAND.evm.TU.ctg2300.4, EAND.evm.TU.ctg2575.1, EAND.evm.TU.ctg2787.1, EAND.evm.TU.ctg2948.2, EAND.evm.TU.ctg2948.3, EAND.evm.TU.ctg3161.1, EAND.evm.TU.ctg3492.1, EAND.evm.TU.ctg4069.1, EAND.evm.TU.ctg4069.2, EAND.evm.TU.ctg4498.1, EAND.evm.TU.ctg5365.1, EAND.evm.TU.ctg5810.1, EAND.evm.TU.ctg5947.1, EAND.evm.TU.ctg5947.2, EAND.evm.TU.ctg6146.1, EAND.evm.TU.ctg6330.1, EAND.evm.TU.ctg821.1, EAND.evm.TU.ctg821.7, EAND.evm.TU.ctg883.3, EAND.evm.TU.ctg883.5		MVUL.evm.TU.MV003001250, MVUL.evm.TU.MV003001260, MVUL.evm.TU.MV003001270, MVUL.evm.TU.MV020001830, MVUL.evm.TU.MV020001840, MVUL.evm.TU.MV020001850, MVUL.evm.TU.MV020001860, MVUL.evm.TU.MV020001890, MVUL.evm.TU.MV020001900, MVUL.evm.TU.MV020001910, MVUL.evm.TU.MV020001920, MVUL.evm.TU.MV020001960, MVUL.evm.TU.MV020001980, MVUL.evm.TU.MV020002040, MVUL.evm.TU.MV020002080, MVUL.evm.TU.MV020002090, MVUL.evm.TU.MV020002100, MVUL.evm.TU.MV020002160, MVUL.evm.TU.MV020002170, MVUL.evm.TU.MV020002180, MVUL.evm.TU.MV020002770, MVUL.evm.TU.MV020002790, MVUL.evm.TU.MV020002800, MVUL.evm.TU.MV020002980, MVUL.evm.TU.MV020003000, MVUL.evm.TU.MV020004430, MVUL.evm.TU.MV020009470, MVUL.evm.TU.MV020009490, MVUL.evm.TU.MV020009500, MVUL.evm.TU.MV020009510, MVUL.evm.TU.MV020009540, MVUL.evm.TU.MV020009550, MVUL.evm.TU.MV020009560, MVUL.evm.TU.MV020009570, MVUL.evm.TU.MV020009600, MVUL.evm.TU.MV020009610, MVUL.evm.TU.MV021006830, MVUL.evm.TU.MV024002050, MVUL.evm.TU.MV024002060, MVUL.evm.TU.MV024002080, MVUL.evm.TU.MV024002090, MVUL.evm.TU.MV024002110, MVUL.evm.TU.MV024009510, MVUL.evm.TU.MV024009550, MVUL.evm.TU.MV026005780, MVUL.evm.TU.MV078000060, MVUL.evm.TU.MV078000070, MVUL.evm.TU.MV078000080, MVUL.evm.TU.MV082000030, MVUL.evm.TU.MV114000120, MVUL.evm.TU.MV158000030, MVUL.evm.TU.MV158000050, MVUL.evm.TU.MV158000060, MVUL.evm.TU.MV158000070, MVUL.evm.TU.MV158000080, MVUL.evm.TU.MV158000090, MVUL.evm.TU.MV234000010	NNAJ.FUN_005979, NNAJ.FUN_007582, NNAJ.FUN_008246, NNAJ.FUN_008247, NNAJ.FUN_008248, NNAJ.FUN_008249, NNAJ.FUN_008250, NNAJ.FUN_008251, NNAJ.FUN_008252, NNAJ.FUN_008253, NNAJ.FUN_008254, NNAJ.FUN_008255, NNAJ.FUN_008256, NNAJ.FUN_008257, NNAJ.FUN_008258, NNAJ.FUN_008259, NNAJ.FUN_008260, NNAJ.FUN_008262, NNAJ.FUN_008264, NNAJ.FUN_008271, NNAJ.FUN_008275, NNAJ.FUN_008276, NNAJ.FUN_008277, NNAJ.FUN_008278, NNAJ.FUN_008280, NNAJ.FUN_008285, NNAJ.FUN_008286, NNAJ.FUN_008287, NNAJ.FUN_008288, NNAJ.FUN_008289, NNAJ.FUN_008290, NNAJ.FUN_008296, NNAJ.FUN_008305, NNAJ.FUN_008307, NNAJ.FUN_008309, NNAJ.FUN_008310, NNAJ.FUN_008313, NNAJ.FUN_008316, NNAJ.FUN_008317, NNAJ.FUN_008318, NNAJ.FUN_008323, NNAJ.FUN_008382, NNAJ.FUN_008383, NNAJ.FUN_008384, NNAJ.FUN_008386, NNAJ.FUN_008387, NNAJ.FUN_008388, NNAJ.FUN_008390, NNAJ.FUN_008391, NNAJ.FUN_008395, NNAJ.FUN_008398, NNAJ.FUN_045238		
N1.HOG0000013	OG0000005	n0		DELA.g6069, DELA.g6070	EAND.evm.TU.Chr02.1234, EAND.evm.TU.Chr02.1235, EAND.evm.TU.Chr02.1236, EAND.evm.TU.Chr02.1237, EAND.evm.TU.Chr02.1238, EAND.evm.TU.Chr02.1239, EAND.evm.TU.Chr02.1240, EAND.evm.TU.Chr02.1241, EAND.evm.TU.Chr02.1243, EAND.evm.TU.Chr02.1244, EAND.evm.TU.Chr02.1263, EAND.evm.TU.Chr02.1264, EAND.evm.TU.Chr02.1265, EAND.evm.TU.Chr02.1270, EAND.evm.TU.Chr02.1271, EAND.evm.TU.Chr05.1748, EAND.evm.TU.Chr08.620, EAND.evm.TU.Chr08.621, EAND.evm.TU.Chr08.626, EAND.evm.TU.Chr08.627, EAND.evm.TU.Chr08.628, EAND.evm.TU.Chr08.629, EAND.evm.TU.Chr08.632, EAND.evm.TU.Chr08.633, EAND.evm.TU.Chr08.634, EAND.evm.TU.Chr08.635, EAND.evm.TU.Chr08.636, EAND.evm.TU.ctg3545.1, EAND.evm.TU.ctg4263.1, EAND.evm.TU.ctg4263.3, EAND.evm.TU.ctg5182.1, EAND.evm.TU.ctg5580.1		MVUL.evm.TU.MV004005300, MVUL.evm.TU.MV004005310, MVUL.evm.TU.MV013007640, MVUL.evm.TU.MV013007660, MVUL.evm.TU.MV013007750, MVUL.evm.TU.MV013007760, MVUL.evm.TU.MV022005980, MVUL.evm.TU.MV022006020, MVUL.evm.TU.MV022006050, MVUL.evm.TU.MV022006070, MVUL.evm.TU.MV022006090, MVUL.evm.TU.MV022006100, MVUL.evm.TU.MV022006160, MVUL.evm.TU.MV022006170, MVUL.evm.TU.MV022006180, MVUL.evm.TU.MV022006190, MVUL.evm.TU.MV022006200, MVUL.evm.TU.MV022006220, MVUL.evm.TU.MV027000900, MVUL.evm.TU.MV027000910, MVUL.evm.TU.MV027000920, MVUL.evm.TU.MV027000930, MVUL.evm.TU.MV027000940, MVUL.evm.TU.MV027002920, MVUL.evm.TU.MV027002930, MVUL.evm.TU.MV027002940, MVUL.evm.TU.MV027002950, MVUL.evm.TU.MV027002960, MVUL.evm.TU.MV027002970, MVUL.evm.TU.MV027002980, MVUL.evm.TU.MV027002990, MVUL.evm.TU.MV027003900, MVUL.evm.TU.MV048000190, MVUL.evm.TU.MV048000200, MVUL.evm.TU.MV048000210, MVUL.evm.TU.MV048000220, MVUL.evm.TU.MV048000230, MVUL.evm.TU.MV048000250, MVUL.evm.TU.MV048000270	NNAJ.FUN_005512, NNAJ.FUN_017271, NNAJ.FUN_031909, NNAJ.FUN_031910, NNAJ.FUN_031967, NNAJ.FUN_031968, NNAJ.FUN_031969, NNAJ.FUN_031970, NNAJ.FUN_031971, NNAJ.FUN_031972, NNAJ.FUN_031973, NNAJ.FUN_031978, NNAJ.FUN_031979, NNAJ.FUN_031992, NNAJ.FUN_036939, NNAJ.FUN_036940, NNAJ.FUN_036941, NNAJ.FUN_036942, NNAJ.FUN_036943, NNAJ.FUN_036944, NNAJ.FUN_036946, NNAJ.FUN_036948, NNAJ.FUN_036949, NNAJ.FUN_036951, NNAJ.FUN_036952, NNAJ.FUN_036955, NNAJ.FUN_036956, NNAJ.FUN_036982, NNAJ.FUN_036983, NNAJ.FUN_036984, NNAJ.FUN_036985, NNAJ.FUN_036986, NNAJ.FUN_036987, NNAJ.FUN_036988, NNAJ.FUN_036989, NNAJ.FUN_036991, NNAJ.FUN_036992, NNAJ.FUN_036993, NNAJ.FUN_036994, NNAJ.FUN_036995, NNAJ.FUN_036996, NNAJ.FUN_036997, NNAJ.FUN_036998, NNAJ.FUN_036999, NNAJ.FUN_037000, NNAJ.FUN_037001, NNAJ.FUN_037002, NNAJ.FUN_037008, NNAJ.FUN_037010, NNAJ.FUN_037011, NNAJ.FUN_047429		
N1.HOG0000014	OG0000006	n2			EAND.evm.TU.Chr01.262, EAND.evm.TU.Chr05.1663, EAND.evm.TU.Chr05.1665, EAND.evm.TU.Chr05.1727, EAND.evm.TU.Chr05.1779, EAND.evm.TU.Chr05.1784, EAND.evm.TU.Chr05.1815, EAND.evm.TU.Chr05.1817, EAND.evm.TU.Chr05.1818, EAND.evm.TU.Chr05.1856, EAND.evm.TU.Chr05.1865, EAND.evm.TU.Chr05.2287, EAND.evm.TU.Chr05.2288, EAND.evm.TU.Chr05.2300, EAND.evm.TU.Chr09.1664, EAND.evm.TU.ctg1827.1, EAND.evm.TU.ctg2757.1, EAND.evm.TU.ctg6430.1			NNAJ.FUN_005454, NNAJ.FUN_005465, NNAJ.FUN_005466, NNAJ.FUN_005467, NNAJ.FUN_005519, NNAJ.FUN_005532, NNAJ.FUN_005539, NNAJ.FUN_005546, NNAJ.FUN_005558, NNAJ.FUN_005560, NNAJ.FUN_005561, NNAJ.FUN_005563, NNAJ.FUN_005564, NNAJ.FUN_005566, NNAJ.FUN_005570, NNAJ.FUN_005576, NNAJ.FUN_005580, NNAJ.FUN_005586, NNAJ.FUN_005590, NNAJ.FUN_005591, NNAJ.FUN_005603, NNAJ.FUN_005711		
N1.HOG0000015	OG0000006	n42					MVUL.evm.TU.MV011011540, MVUL.evm.TU.MV032002710			
N1.HOG0000016	OG0000006	n44			EAND.evm.TU.Chr05.1790, EAND.evm.TU.Chr05.1800, EAND.evm.TU.Chr05.1804, EAND.evm.TU.Chr05.1827		MVUL.evm.TU.MV007002160, MVUL.evm.TU.MV024010200	NNAJ.FUN_000390, NNAJ.FUN_005416, NNAJ.FUN_005417		
N1.HOG0000017	OG0000006	n53			EAND.evm.TU.Chr05.1809		MVUL.evm.TU.MV036002300, MVUL.evm.TU.MV036002330, MVUL.evm.TU.MV036002350, MVUL.evm.TU.MV036002360	NNAJ.FUN_005191, NNAJ.FUN_005210		
N1.HOG0000018	OG0000006	n60			EAND.evm.TU.Chr05.1845, EAND.evm.TU.Chr05.1851, EAND.evm.TU.Chr05.1852, EAND.evm.TU.Chr05.1901, EAND.evm.TU.ctg3181.1		MVUL.evm.TU.MV011011930	NNAJ.FUN_005189, NNAJ.FUN_005208, NNAJ.FUN_005338		
N1.HOG0000019	OG0000006	n69			EAND.evm.TU.Chr05.1526, EAND.evm.TU.Chr05.1529, EAND.evm.TU.Chr05.1596, EAND.evm.TU.Chr05.1600, EAND.evm.TU.Chr05.1602, EAND.evm.TU.Chr05.1603, EAND.evm.TU.Chr05.1608, EAND.evm.TU.Chr05.1807		MVUL.evm.TU.MV006002480, MVUL.evm.TU.MV011010200, MVUL.evm.TU.MV011010220, MVUL.evm.TU.MV011011530	NNAJ.FUN_005411, NNAJ.FUN_005413, NNAJ.FUN_005414, NNAJ.FUN_005575, NNAJ.FUN_005965, NNAJ.FUN_005995, NNAJ.FUN_005997, NNAJ.FUN_005998, NNAJ.FUN_006002, NNAJ.FUN_006003		
N1.HOG0000020	OG0000006	n91			EAND.evm.TU.Chr02.3580, EAND.evm.TU.Chr10.1909		MVUL.evm.TU.MV002001480, MVUL.evm.TU.MV002001490, MVUL.evm.TU.MV002001570, MVUL.evm.TU.MV032003240	NNAJ.FUN_022136, NNAJ.FUN_026180, NNAJ.FUN_026259		
N1.HOG0000021	OG0000006	n102		DELA.g1330	EAND.evm.TU.Chr08.1094, EAND.evm.TU.Chr11.139		MVUL.evm.TU.MV016009430	NNAJ.FUN_030094		
N1.HOG0000022	OG0000006	n106		DELA.g8091, DELA.g8831	EAND.evm.TU.Chr09.61, EAND.evm.TU.Chr09.66, EAND.evm.TU.Chr10.1621, EAND.evm.TU.Chr10.1750, EAND.evm.TU.Chr10.1829, EAND.evm.TU.Chr10.1844, EAND.evm.TU.Chr10.1861, EAND.evm.TU.Chr10.1985, EAND.evm.TU.Chr10.1987, EAND.evm.TU.ctg4574.1			NNAJ.FUN_025358, NNAJ.FUN_025511, NNAJ.FUN_025512, NNAJ.FUN_025514, NNAJ.FUN_025517, NNAJ.FUN_025518, NNAJ.FUN_025519, NNAJ.FUN_025526, NNAJ.FUN_025527, NNAJ.FUN_025531, NNAJ.FUN_025533, NNAJ.FUN_025535, NNAJ.FUN_025536, NNAJ.FUN_025537, NNAJ.FUN_025541, NNAJ.FUN_025542, NNAJ.FUN_025543, NNAJ.FUN_025547, NNAJ.FUN_025552, NNAJ.FUN_025623, NNAJ.FUN_025624, NNAJ.FUN_025625, NNAJ.FUN_025627, NNAJ.FUN_025629, NNAJ.FUN_025630, NNAJ.FUN_025631, NNAJ.FUN_025641, NNAJ.FUN_025642, NNAJ.FUN_025679, NNAJ.FUN_025712, NNAJ.FUN_025719, NNAJ.FUN_025721, NNAJ.FUN_025722, NNAJ.FUN_025737, NNAJ.FUN_025738, NNAJ.FUN_025739, NNAJ.FUN_025744, NNAJ.FUN_025755, NNAJ.FUN_025758, NNAJ.FUN_025760, NNAJ.FUN_025761, NNAJ.FUN_025762, NNAJ.FUN_025776, NNAJ.FUN_025779, NNAJ.FUN_025780, NNAJ.FUN_025786, NNAJ.FUN_025840, NNAJ.FUN_026189, NNAJ.FUN_026228, NNAJ.FUN_026296, NNAJ.FUN_035547		
N1.HOG0000023	OG0000006	n168			EAND.evm.TU.Chr10.1877		MVUL.evm.TU.MV008002490	NNAJ.FUN_026247		
N1.HOG0000024	OG0000008	n0			EAND.evm.TU.Chr01.2817, EAND.evm.TU.Chr01.3, EAND.evm.TU.Chr01.320, EAND.evm.TU.Chr01.3698, EAND.evm.TU.Chr01.3699, EAND.evm.TU.Chr01.3700, EAND.evm.TU.Chr01.3706, EAND.evm.TU.Chr01.3707, EAND.evm.TU.Chr01.3708, EAND.evm.TU.Chr01.3709, EAND.evm.TU.Chr01.3710, EAND.evm.TU.Chr01.3712, EAND.evm.TU.Chr01.3714, EAND.evm.TU.Chr01.3716, EAND.evm.TU.Chr01.3719, EAND.evm.TU.Chr01.3720, EAND.evm.TU.Chr01.3731, EAND.evm.TU.Chr01.3759, EAND.evm.TU.Chr01.3760, EAND.evm.TU.Chr01.3772, EAND.evm.TU.Chr01.3775, EAND.evm.TU.Chr01.3776, EAND.evm.TU.Chr01.3782, EAND.evm.TU.Chr01.3825, EAND.evm.TU.Chr01.3827, EAND.evm.TU.Chr01.3830, EAND.evm.TU.Chr01.3832, EAND.evm.TU.Chr01.3833, EAND.evm.TU.Chr01.3835, EAND.evm.TU.Chr01.3836, EAND.evm.TU.Chr01.3837, EAND.evm.TU.Chr01.3838, EAND.evm.TU.Chr01.3839, EAND.evm.TU.Chr01.3845, EAND.evm.TU.Chr01.3849, EAND.evm.TU.Chr01.6, EAND.evm.TU.Chr02.158, EAND.evm.TU.Chr02.160, EAND.evm.TU.Chr02.3101, EAND.evm.TU.Chr02.3323, EAND.evm.TU.Chr02.3325, EAND.evm.TU.Chr02.3344, EAND.evm.TU.Chr02.3351, EAND.evm.TU.Chr02.3361, EAND.evm.TU.Chr02.3366, EAND.evm.TU.Chr02.3367, EAND.evm.TU.Chr02.3377, EAND.evm.TU.Chr02.3378, EAND.evm.TU.Chr02.3379, EAND.evm.TU.Chr02.3384, EAND.evm.TU.Chr02.3393, EAND.evm.TU.Chr02.3399, EAND.evm.TU.Chr02.3400, EAND.evm.TU.Chr02.3408, EAND.evm.TU.Chr02.3413, EAND.evm.TU.Chr02.3448, EAND.evm.TU.Chr02.3449, EAND.evm.TU.Chr02.3503, EAND.evm.TU.Chr02.3504, EAND.evm.TU.Chr02.3509, EAND.evm.TU.Chr02.3516, EAND.evm.TU.Chr02.3518, EAND.evm.TU.Chr02.3522, EAND.evm.TU.Chr02.3524, EAND.evm.TU.Chr02.3530, EAND.evm.TU.Chr02.3536, EAND.evm.TU.Chr02.3564, EAND.evm.TU.Chr02.3602, EAND.evm.TU.Chr02.69, EAND.evm.TU.Chr04.118, EAND.evm.TU.Chr04.130, EAND.evm.TU.Chr04.1572, EAND.evm.TU.Chr05.146, EAND.evm.TU.Chr05.166, EAND.evm.TU.Chr06.1315, EAND.evm.TU.Chr06.132, EAND.evm.TU.Chr06.477, EAND.evm.TU.Chr06.83, EAND.evm.TU.Chr08.1815, EAND.evm.TU.Chr08.1968, EAND.evm.TU.Chr08.2002, EAND.evm.TU.Chr08.2006, EAND.evm.TU.Chr08.2010, EAND.evm.TU.Chr08.2068, EAND.evm.TU.Chr08.2135, EAND.evm.TU.Chr08.955, EAND.evm.TU.Chr09.1672, EAND.evm.TU.Chr09.1673, EAND.evm.TU.Chr09.1721, EAND.evm.TU.Chr10.1314, EAND.evm.TU.Chr10.1317, EAND.evm.TU.Chr10.1334, EAND.evm.TU.Chr11.146, EAND.evm.TU.ctg1087.2, EAND.evm.TU.ctg1254.1, EAND.evm.TU.ctg1263.4, EAND.evm.TU.ctg1618.2, EAND.evm.TU.ctg1632.2, EAND.evm.TU.ctg1773.1, EAND.evm.TU.ctg1820.1, EAND.evm.TU.ctg1856.2, EAND.evm.TU.ctg1866.1, EAND.evm.TU.ctg1916.1, EAND.evm.TU.ctg1936.1, EAND.evm.TU.ctg2184.1, EAND.evm.TU.ctg2702.1, EAND.evm.TU.ctg2822.2, EAND.evm.TU.ctg3237.1, EAND.evm.TU.ctg3290.2, EAND.evm.TU.ctg3414.1, EAND.evm.TU.ctg3650.1, EAND.evm.TU.ctg3984.1, EAND.evm.TU.ctg4155.1, EAND.evm.TU.ctg4528.1, EAND.evm.TU.ctg4680.1, EAND.evm.TU.ctg4999.1, EAND.evm.TU.ctg771.2, EAND.evm.TU.ctg903.9		MVUL.evm.TU.MV004006440, MVUL.evm.TU.MV004014910, MVUL.evm.TU.MV021003640, MVUL.evm.TU.MV021007340, MVUL.evm.TU.MV021007390, MVUL.evm.TU.MV074000160	NNAJ.FUN_004937, NNAJ.FUN_004945, NNAJ.FUN_004946, NNAJ.FUN_005182, NNAJ.FUN_005186, NNAJ.FUN_005569, NNAJ.FUN_005829, NNAJ.FUN_005830, NNAJ.FUN_025550, NNAJ.FUN_025686, NNAJ.FUN_025689, NNAJ.FUN_025696, NNAJ.FUN_025754, NNAJ.FUN_025756, NNAJ.FUN_025757, NNAJ.FUN_026178, NNAJ.FUN_026179, NNAJ.FUN_031454, NNAJ.FUN_035379, NNAJ.FUN_035437, NNAJ.FUN_035442, NNAJ.FUN_035478, NNAJ.FUN_035481, NNAJ.FUN_035482, NNAJ.FUN_035507, NNAJ.FUN_035526, NNAJ.FUN_035532, NNAJ.FUN_035533, NNAJ.FUN_035537, NNAJ.FUN_035541, NNAJ.FUN_035558, NNAJ.FUN_035679, NNAJ.FUN_042808, NNAJ.FUN_042964, NNAJ.FUN_044476, NNAJ.FUN_044508, NNAJ.FUN_044509		
N1.HOG0000025	OG0000009	n1						NNAJ.FUN_037022		
